country	year	age	sex	prop_childless_att	prop_school
					
Pakistan	1973	20	Female	0.572751323	0.029364175
					
Pakistan	1973	21	Female	0.621043979	0.068165143
					
Pakistan	1973	22	Female	0.298268625	0.033067996
					
Pakistan	1973	23	Female	0.113964346	0.034100163
					
Pakistan	1973	24	Female	0.20206252	0.022974384
					
Pakistan	1981	12	Female		
Pakistan	1981	13	Female		
Pakistan	1981	14	Female		
Pakistan	1981	15	Female		
Pakistan	1981	16	Female		
Pakistan	1981	17	Female		
Pakistan	1981	18	Female		
Pakistan	1981	19	Female		
Pakistan	1981	20	Female		
Pakistan	1981	21	Female		
Pakistan	1981	22	Female		
Pakistan	1981	23	Female		
Pakistan	1981	24	Female		
Pakistan	1990	12	Female		0.576273024
Pakistan	1990	13	Female		0.560973267
Pakistan	1990	14	Female		0.509884744
Pakistan	1990	15	Female		0.460365715
Pakistan	1990	16	Female		0.347639158
Pakistan	1990	17	Female		0.37823673
Pakistan	1990	18	Female		0.21759605
Pakistan	1990	19	Female		0.248835086
Pakistan	1990	20	Female		0.119297105
Pakistan	1990	21	Female	0.294863974	0.138306856
Pakistan	1990	22	Female	0.92155501	0.071934131
Pakistan	1990	23	Female	0.24229526	0.076700795
Pakistan	1990	24	Female		0.037083798
Pakistan	1998	12	Female		
Pakistan	1998	13	Female		
Pakistan	1998	14	Female		
Pakistan	1998	15	Female		
Pakistan	1998	16	Female		
Pakistan	1998	17	Female		
Pakistan	1998	18	Female		
Pakistan	1998	19	Female		
Pakistan	1998	20	Female		
Pakistan	1998	21	Female		
Pakistan	1998	22	Female		
Pakistan	1998	23	Female		
Pakistan	1998	24	Female		
Palestine	1997	12	Female		0.954572179
Palestine	1997	17	Female	0.694141058	0.541070371
Palestine	1997	22	Female	0.46896976	0.102306558
Palestine	2007	12	Female		0.883587821
Palestine	2007	17	Female	0.750040615	0.713119574
Palestine	2007	22	Female	0.401088615	0.294672061
Panama	1960	12	Female		0.755267423
Panama	1960	13	Female		0.682624113
Panama	1960	14	Female		0.522123894
Panama	1960	15	Female		0.423214286
Panama	1960	16	Female		0.307832423
Panama	1960	17	Female		0.276515152
Panama	1960	18	Female		0.204710145
Panama	1960	19	Female		0.164271047
Panama	1960	20	Female		0.105454545
Panama	1960	21	Female		0.108374384
Panama	1960	22	Female		0.058823529
Panama	1960	23	Female		0.059225513
Panama	1960	24	Female		0.056689342
Panama	1970	12	Female		
Panama	1970	13	Female		
Panama	1970	14	Female		
Panama	1970	15	Female		
Panama	1970	16	Female		
Panama	1970	17	Female		
Panama	1970	18	Female		
Panama	1970	19	Female		
Panama	1970	20	Female		
Panama	1970	21	Female		
Panama	1970	22	Female		
Panama	1970	23	Female		
Panama	1970	24	Female		
Panama	1980	12	Female		0.869114126
Panama	1980	13	Female		0.815577078
Panama	1980	14	Female		0.743859649
Panama	1980	15	Female	0.996360328	0.658105263
Panama	1980	16	Female	0.994339623	0.635658915
Panama	1980	17	Female	0.957824639	0.578440367
Panama	1980	18	Female	0.948324022	0.463843958
Panama	1980	19	Female	0.93194707	0.385211996
Panama	1980	20	Female	0.868055556	0.311681509
Panama	1980	21	Female	0.757861635	0.254237288
Panama	1980	22	Female	0.731707317	0.210288298
Panama	1980	23	Female	0.620689655	0.180463576
Panama	1980	24	Female	0.588516746	0.153043478
Panama	1990	12	Female		0.88897926
Panama	1990	13	Female		0.830991911
Panama	1990	14	Female		0.756286267
Panama	1990	15	Female	0.9928	0.694023904
Panama	1990	16	Female	0.983809524	0.613355317
Panama	1990	17	Female	0.964214712	0.541914978
Panama	1990	18	Female	0.946006749	0.416333938
Panama	1990	19	Female	0.918338109	0.392762577
Panama	1990	20	Female	0.868651489	0.306173877
Panama	1990	21	Female	0.840909091	0.286409916
Panama	1990	22	Female	0.781584582	0.244255319
Panama	1990	23	Female	0.741721854	0.221387539
Panama	1990	24	Female	0.651234568	0.178032037
Panama	2000	12	Female		0.938411079
Panama	2000	13	Female	0.998266147	0.899326347
Panama	2000	14	Female	0.997820401	0.832106555
Panama	2000	15	Female	0.993164063	0.77537017
Panama	2000	16	Female	0.981256891	0.712769989
Panama	2000	17	Female	0.959783914	0.639659637
Panama	2000	18	Female	0.943143813	0.47832758
Panama	2000	19	Female	0.88268685	0.417769376
Panama	2000	20	Female	0.851473923	0.351393189
Panama	2000	21	Female	0.813982522	0.33427762
Panama	2000	22	Female	0.743024963	0.284274194
Panama	2000	23	Female	0.732484076	0.264645637
Panama	2000	24	Female	0.644567219	0.226492232
Paraguay	1990	12	Female		0.936053695
Paraguay	1990	13	Female		0.784111746
Paraguay	1990	14	Female		0.586631953
Paraguay	1990	15	Female	0.992163834	0.49553951
Paraguay	1990	16	Female		0.438794746
Paraguay	1990	17	Female		0.32436151
Paraguay	1990	18	Female	0.969929385	0.304093298
Paraguay	1990	19	Female	0.964334666	0.206226018
Paraguay	1990	20	Female	0.96392614	0.172682519
Paraguay	1990	21	Female	0.943940253	0.163247442
Paraguay	1990	22	Female	0.94817066	0.120490162
Paraguay	1990	23	Female	0.630196753	0.108577314
Paraguay	1990	24	Female	0.414550927	0.089126427
Peru	1991	12	Female		0.910166064
Peru	1991	13	Female		0.87567005
Peru	1991	14	Female		0.85999897
Peru	1991	15	Female		0.802124743
Peru	1991	16	Female	0.998701334	0.736899631
Peru	1991	17	Female	0.985278358	0.653095116
Peru	1991	18	Female	0.975821097	0.55486187
Peru	1991	19	Female	0.986333609	0.461175355
Peru	1991	20	Female	0.934411749	0.428402161
Peru	1991	21	Female	0.926409208	0.398004576
Peru	1991	22	Female	0.840708423	0.326654198
Peru	1991	23	Female	0.794168547	0.282382573
Peru	1991	24	Female	0.802837253	0.230635503
Peru	1993	12	Female	0.992982176	0.903731049
				0.923076923	
Peru	1993	13	Female	0.993018188	0.868621273
					
Peru	1993	14	Female	0.992257026	0.817614424
				0.6	
Peru	1993	15	Female	0.989661017	0.770600225
				0.75	
Peru	1993	16	Female	0.984731869	0.6930219
				0.888888889	
Peru	1993	17	Female	0.974776706	0.578307992
					
Peru	1993	18	Female	0.960113455	0.471950778
					
Peru	1993	19	Female	0.936053308	0.415617128
				0.666666667	
Peru	1993	20	Female	0.90123789	0.332833583
				0.333333333	
Peru	1993	21	Female	0.869430241	0.293951094
				0.571428571	
Peru	1993	22	Female	0.806706936	0.224917946
				0.3	
Peru	1993	23	Female	0.757314974	0.184309651
					
Peru	1993	24	Female	0.701189643	0.147821399
				0.083333333	
Peru	1996	12	Female		0.952108499
Peru	1996	13	Female		0.920791478
Peru	1996	14	Female		0.859745917
Peru	1996	15	Female	0.997140453	0.84109408
Peru	1996	16	Female	0.991105342	0.733763415
Peru	1996	17	Female	0.987541007	0.608164506
Peru	1996	18	Female	0.983211252	0.503104112
Peru	1996	19	Female	0.958470951	0.416855553
Peru	1996	20	Female	0.919190452	0.336728145
Peru	1996	21	Female	0.865233423	0.307577759
Peru	1996	22	Female	0.826344594	0.265444184
Peru	1996	23	Female	0.789976595	0.200879027
Peru	1996	24	Female	0.631747198	0.176434137
Peru	2000	12	Female		0.959697215
Peru	2000	13	Female		0.926330989
Peru	2000	14	Female		0.85767247
Peru	2000	15	Female	0.997139176	0.837411205
Peru	2000	16	Female	0.99722775	0.737427285
Peru	2000	17	Female	0.983902925	0.56321981
Peru	2000	18	Female	0.963654444	0.442007323
Peru	2000	19	Female	0.95524978	0.389373482
Peru	2000	20	Female	0.911890289	0.323610994
Peru	2000	21	Female	0.902630325	0.295095723
Peru	2000	22	Female	0.859975552	0.251111127
Peru	2000	23	Female	0.874001672	0.182494689
Peru	2000	24	Female	0.789129521	0.16012147
Peru	2004	12	Female		0.968960926
Peru	2004	13	Female		0.949819426
Peru	2004	14	Female		0.916355428
Peru	2004	15	Female	0.996218175	0.876411323
Peru	2004	16	Female	0.987485139	0.778644885
Peru	2004	17	Female	0.981554604	0.568718115
Peru	2004	18	Female	0.968416328	0.447821882
Peru	2004	19	Female	0.944350069	0.404475983
Peru	2004	20	Female	0.94848955	0.354479746
Peru	2004	21	Female	0.911412322	0.32303018
Peru	2004	22	Female	0.871150069	0.267320949
Peru	2004	23	Female	0.82967985	0.209718447
Peru	2004	24	Female	0.797309213	0.183975741
Peru	2007	12	Female	0.998105539	0.961193146
Peru	2007	13	Female	0.997941154	0.937094184
Peru	2007	14	Female	0.995976086	0.902249699
Peru	2007	15	Female	0.99398267	0.860259918
Peru	2007	16	Female	0.987816577	0.789108502
Peru	2007	17	Female	0.976977741	0.645908408
Peru	2007	18	Female	0.963610917	0.530554639
Peru	2007	19	Female	0.943896829	0.465949415
Peru	2007	20	Female	0.916925393	0.386434261
Peru	2007	21	Female	0.88277332	0.35278031
Peru	2007	22	Female	0.725657254	0.286922602
Peru	2007	23	Female	0.666090961	0.241287179
Peru	2007	24	Female	0.594629993	0.204243824
Philippines	1990	12	Female		0.89954807
Philippines	1990	13	Female		0.873131781
Philippines	1990	14	Female		0.810636256
Philippines	1990	15	Female	0.928455285	0.75000294
Philippines	1990	16	Female	0.862110074	0.687170244
Philippines	1990	17	Female	0.756690294	0.587928044
Philippines	1990	18	Female	0.655044357	0.503575654
Philippines	1990	19	Female	0.544037221	0.419725026
Philippines	1990	20	Female	0.455221084	0.331067537
Philippines	1990	21	Female	0.414963	0.255194372
Philippines	1990	22	Female	0.322222222	0.186894575
Philippines	1990	23	Female	0.289454501	0.142401059
Philippines	1990	24	Female	0.244552752	0.111291372
Philippines	1993	12	Female		0.929763588
Philippines	1993	13	Female		0.898362574
Philippines	1993	14	Female		0.861958905
Philippines	1993	15	Female		0.784311477
Philippines	1993	16	Female	0.998472023	0.68821845
Philippines	1993	17	Female		0.588542243
Philippines	1993	18	Female	0.98877479	0.482410351
Philippines	1993	19	Female	0.98241922	0.412936689
Philippines	1993	20	Female	0.959409533	0.280402635
Philippines	1993	21	Female	0.958271502	0.233262933
Philippines	1993	22	Female	0.9595379	0.154744915
Philippines	1993	23	Female	0.770818339	0.105388006
Philippines	1993	24	Female	0.716520663	0.078135949
Philippines	1995	12	Female		
Philippines	1995	13	Female		
Philippines	1995	14	Female		
Philippines	1995	15	Female		
Philippines	1995	16	Female		
Philippines	1995	17	Female		
Philippines	1995	18	Female		
Philippines	1995	19	Female		
Philippines	1995	20	Female		
Philippines	1995	21	Female		
Philippines	1995	22	Female		
Philippines	1995	23	Female		
Philippines	1995	24	Female		
Philippines	1998	12	Female		0.916570945
Philippines	1998	13	Female		0.894575594
Philippines	1998	14	Female		0.827832382
Philippines	1998	15	Female		0.770091244
Philippines	1998	16	Female		0.744379446
Philippines	1998	17	Female	0.998620628	0.594006095
Philippines	1998	18	Female	0.996773102	0.493298509
Philippines	1998	19	Female	0.952507482	0.428980207
Philippines	1998	20	Female	0.956258541	0.304245179
Philippines	1998	21	Female	0.880681938	0.232545952
Philippines	1998	22	Female	0.884919166	0.144855833
Philippines	1998	23	Female	0.771195797	0.098496688
Philippines	1998	24	Female	0.90524312	0.070148446
Philippines	2000	12	Female		0.883728137
Philippines	2000	13	Female		0.872138985
Philippines	2000	14	Female		0.835411742
Philippines	2000	15	Female		0.796810611
Philippines	2000	16	Female		0.741175409
Philippines	2000	17	Female		0.645290693
Philippines	2000	18	Female		0.556752035
Philippines	2000	19	Female		0.493416334
Philippines	2000	20	Female		0.409677013
Philippines	2000	21	Female		0.335522874
Philippines	2000	22	Female		0.269979132
Philippines	2000	23	Female		0.227166643
Philippines	2000	24	Female		0.206316864
Philippines	2003	12	Female		0.920470192
Philippines	2003	13	Female		0.890931584
Philippines	2003	14	Female		0.83482407
Philippines	2003	15	Female		0.779770017
Philippines	2003	16	Female		0.690265332
Philippines	2003	17	Female	0.995346454	0.525049442
Philippines	2003	18	Female	0.986576251	0.438518991
Philippines	2003	19	Female	0.97156368	0.379713866
Philippines	2003	20	Female	0.966799798	0.241665974
Philippines	2003	21	Female	0.974247275	0.17509973
Philippines	2003	22	Female	0.861044255	0.106313053
Philippines	2003	23	Female	0.754372025	0.051352662
Philippines	2003	24	Female	0.702313191	0.050442001
Portugal	1981	12	Female		0.895868567
Portugal	1981	13	Female		0.761651775
Portugal	1981	14	Female		0.562845304
Portugal	1981	15	Female		0.45473251
Portugal	1981	16	Female		0.390011351
Portugal	1981	17	Female		0.376757263
Portugal	1981	18	Female		0.32627824
Portugal	1981	19	Female		0.269287469
Portugal	1981	20	Female		0.210106383
Portugal	1981	21	Female		0.146281196
Portugal	1981	22	Female		0.129464286
Portugal	1981	23	Female		0.0933687
Portugal	1981	24	Female		0.066629182
Portugal	1991	12	Female		0.946764947
Portugal	1991	13	Female		0.88301119
Portugal	1991	14	Female		0.795351066
Portugal	1991	15	Female		0.718808194
Portugal	1991	16	Female		0.647114252
Portugal	1991	17	Female		0.577440239
Portugal	1991	18	Female		0.505769703
Portugal	1991	19	Female		0.455538997
Portugal	1991	20	Female		0.380964597
Portugal	1991	21	Female		0.311330561
Portugal	1991	22	Female		0.239903069
Portugal	1991	23	Female		0.187124932
Portugal	1991	24	Female		0.138552596
Portugal	2001	12	Female		0.983836964
Portugal	2001	13	Female		0.975738397
Portugal	2001	14	Female		0.966689098
Portugal	2001	15	Female		0.9229181
Portugal	2001	16	Female		0.835054773
Portugal	2001	17	Female		0.760199589
Portugal	2001	18	Female		0.677133885
Portugal	2001	19	Female		0.591671174
Portugal	2001	20	Female		0.521323339
Portugal	2001	21	Female		0.467458817
Portugal	2001	22	Female		0.398331595
Portugal	2001	23	Female		0.295976302
Portugal	2001	24	Female		0.222059898
Puerto Rico	1970	12	Female		0.916923077
Puerto Rico	1970	13	Female		0.924418605
Puerto Rico	1970	14	Female	0.996621622	0.857971014
Puerto Rico	1970	15	Female	0.99270073	0.853582555
Puerto Rico	1970	16	Female	0.977777778	0.78125
Puerto Rico	1970	17	Female	0.971014493	0.75
Puerto Rico	1970	18	Female	0.935294118	0.600706714
Puerto Rico	1970	19	Female	0.911764706	0.5
Puerto Rico	1970	20	Female	0.974025974	0.298449612
Puerto Rico	1970	21	Female	0.945945946	0.149193548
Puerto Rico	1970	22	Female	0.965517241	0.117886179
Puerto Rico	1970	23	Female	0.708333333	0.091603053
Puerto Rico	1970	24	Female	0.7	0.047619048
Puerto Rico	1980	12	Female		0.97067807
Puerto Rico	1980	13	Female		0.951911935
Puerto Rico	1980	14	Female		0.928730512
Puerto Rico	1980	15	Female	0.993906567	0.844482561
Puerto Rico	1980	16	Female	0.986947063	0.794354839
Puerto Rico	1980	17	Female	0.98149638	0.714778608
Puerto Rico	1980	18	Female	0.968716289	0.608667104
Puerto Rico	1980	19	Female	0.953223767	0.493449782
Puerto Rico	1980	20	Female	0.937394247	0.38426528
Puerto Rico	1980	21	Female	0.895953757	0.354266212
Puerto Rico	1980	22	Female	0.868656716	0.233124565
Puerto Rico	1980	23	Female	0.772925764	0.159916201
Puerto Rico	1980	24	Female	0.777777778	0.098181818
Puerto Rico	1990	12	Female		0.937419631
Puerto Rico	1990	13	Female		0.933527061
Puerto Rico	1990	14	Female		0.922311701
Puerto Rico	1990	15	Female	0.991470792	0.877469324
Puerto Rico	1990	16	Female	0.982694832	0.818421567
Puerto Rico	1990	17	Female	0.94814468	0.789483412
Puerto Rico	1990	18	Female	0.951963241	0.695862804
Puerto Rico	1990	19	Female	0.928030303	0.599111988
Puerto Rico	1990	20	Female	0.904476494	0.524202258
Puerto Rico	1990	21	Female	0.897905129	0.439099175
Puerto Rico	1990	22	Female	0.857609988	0.363361417
Puerto Rico	1990	23	Female	0.80539499	0.271216555
Puerto Rico	1990	24	Female	0.733879222	0.212391304
Puerto Rico	2000	12	Female		0.983711884
Puerto Rico	2000	13	Female		0.987587063
Puerto Rico	2000	14	Female		0.980341421
Puerto Rico	2000	15	Female		0.969802515
Puerto Rico	2000	16	Female		0.937655452
Puerto Rico	2000	17	Female		0.885117137
Puerto Rico	2000	18	Female		0.773245719
Puerto Rico	2000	19	Female		0.631898061
Puerto Rico	2000	20	Female		0.568552223
Puerto Rico	2000	21	Female		0.48011611
Puerto Rico	2000	22	Female		0.402526669
Puerto Rico	2000	23	Female		0.341290384
Puerto Rico	2000	24	Female		0.257257089
Puerto Rico	2005	12	Female		0.970293573
Puerto Rico	2005	13	Female		0.989937951
Puerto Rico	2005	14	Female		0.993530499
Puerto Rico	2005	15	Female		0.993539826
Puerto Rico	2005	16	Female		0.956117158
Puerto Rico	2005	17	Female		0.871546781
Puerto Rico	2005	18	Female		0.779655339
Puerto Rico	2005	19	Female		0.707567017
Puerto Rico	2005	20	Female		0.592308852
Puerto Rico	2005	21	Female		0.609518749
Puerto Rico	2005	22	Female		0.513281276
Puerto Rico	2005	23	Female		0.425732608
Puerto Rico	2005	24	Female		0.296357083
Romania	1977	12	Female		0.95361471
Romania	1977	13	Female		0.945926047
Romania	1977	14	Female		0.918446602
Romania	1977	15	Female	0.9985708	0.852647947
Romania	1977	16	Female	0.996625042	0.767136231
Romania	1977	17	Female	0.995633894	0.525439486
Romania	1977	18	Female	0.989210676	0.410204871
Romania	1977	19	Female	0.968646256	0.195541538
Romania	1977	20	Female	0.934803922	0.136921435
Romania	1977	21	Female	0.892976589	0.114113924
Romania	1977	22	Female	0.823735955	0.093165281
Romania	1977	23	Female	0.75	0.070155681
Romania	1977	24	Female	0.692406692	0.05025641
Romania	1992	12	Female		0.961755452
Romania	1992	13	Female		0.947351695
Romania	1992	14	Female	0.999612077	0.824862674
Romania	1992	15	Female	0.999328609	0.740362311
Romania	1992	16	Female	0.998893429	0.643690757
Romania	1992	17	Female	0.998223967	0.586288157
Romania	1992	18	Female	0.993548387	0.337228818
Romania	1992	19	Female	0.983287991	0.15509343
Romania	1992	20	Female	0.972530375	0.11730805
Romania	1992	21	Female	0.93785669	0.08949041
Romania	1992	22	Female	0.91714105	0.084392015
Romania	1992	23	Female	0.885889571	0.076461206
Romania	1992	24	Female	0.832357247	0.061981034
Romania	2002	12	Female		0.972494619
Romania	2002	13	Female		0.96226189
Romania	2002	14	Female	0.999012102	0.94426306
Romania	2002	15	Female	0.998959706	0.854763175
Romania	2002	16	Female	0.997844139	0.795528171
Romania	2002	17	Female	0.997674419	0.722829249
Romania	2002	18	Female	0.995902599	0.597844345
Romania	2002	19	Female	0.99393531	0.422310757
Romania	2002	20	Female	0.988874704	0.361151363
Romania	2002	21	Female	0.982751705	0.31019037
Romania	2002	22	Female	0.972386059	0.233299975
Romania	2002	23	Female	0.96049744	0.163536308
Romania	2002	24	Female	0.933068633	0.104251671
Rwanda	1991	12	Female	0.999806726	0.573174367
Rwanda	1991	13	Female	0.999793218	0.518756914
Rwanda	1991	14	Female	0.999395953	0.414669052
Rwanda	1991	15	Female	0.999571	0.302817783
Rwanda	1991	16	Female	0.998060763	0.198474222
Rwanda	1991	17	Female	0.998236332	0.148148148
Rwanda	1991	18	Female	0.997458704	0.11240995
Rwanda	1991	19	Female	0.996466431	0.08400927
Rwanda	1991	20	Female	0.992105263	0.056934307
Rwanda	1991	21	Female	0.959558824	0.042427903
Rwanda	1991	22	Female	0.953947368	0.025332489
Rwanda	1991	23	Female	0.974137931	0.019620775
Rwanda	1991	24	Female	0.982142857	0.010097493
Rwanda	1992	12	Female		0.607159109
Rwanda	1992	13	Female		0.502479505
Rwanda	1992	14	Female		0.401111512
Rwanda	1992	15	Female		0.25465626
Rwanda	1992	16	Female		0.208880433
Rwanda	1992	17	Female		0.172386498
Rwanda	1992	18	Female	0.92145621	0.123427928
Rwanda	1992	19	Female		0.097287624
Rwanda	1992	20	Female	0.922232263	0.07252494
Rwanda	1992	21	Female	0.912879873	0.075003843
Rwanda	1992	22	Female	0.876512793	0.063857016
Rwanda	1992	23	Female	0.588974289	0.04506852
Rwanda	1992	24	Female	0.605669121	0.046040777
Rwanda	2000	12	Female	0.684500218	0.441094887
Rwanda	2000	13	Female	0.548264046	0.385031841
Rwanda	2000	14	Female	0.351535214	0.284818741
Rwanda	2000	15	Female	0.938352436	0.208197029
Rwanda	2000	16	Female		0.115298609
Rwanda	2000	17	Female	0.955409262	0.073035801
Rwanda	2000	18	Female		0.060619762
Rwanda	2000	19	Female	0.973048458	0.03524365
Rwanda	2000	20	Female		0.032296121
Rwanda	2000	21	Female	0.919810715	0.020557231
Rwanda	2000	22	Female		0.014581499
Rwanda	2000	23	Female	0.861787719	0.02556119
Rwanda	2000	24	Female	0.75	0.012078121
Rwanda	2002	12	Female		0.688349438
Rwanda	2002	13	Female	0.999169987	0.632435657
					
Rwanda	2002	14	Female	0.997269625	0.547101449
Rwanda	2002	15	Female	0.998284366	0.433884961
					
Rwanda	2002	16	Female	0.994751381	0.343918863
					
Rwanda	2002	17	Female	0.994656802	0.239604132
Rwanda	2002	18	Female	0.984100877	0.179935892
Rwanda	2002	19	Female	0.969230769	0.149224444
Rwanda	2002	20	Female	0.947281713	0.120136998
					
Rwanda	2002	21	Female	0.90296496	0.093809684
Rwanda	2002	22	Female	0.90521327	0.078104286
					
Rwanda	2002	23	Female	0.822429907	0.060205008
Rwanda	2002	24	Female	0.756756757	0.047762366
Rwanda	2005	12	Female	0.707549656	0.893368852
Rwanda	2005	13	Female	0.66625846	0.831818375
Rwanda	2005	14	Female	0.421108787	0.738543045
Rwanda	2005	15	Female	0.965307178	0.609410065
Rwanda	2005	16	Female	0.997442293	0.498881722
Rwanda	2005	17	Female	0.977020974	0.329416882
Rwanda	2005	18	Female	0.944086649	0.244942522
Rwanda	2005	19	Female	0.961958316	0.146816557
Rwanda	2005	20	Female	0.956563228	0.111417742
Rwanda	2005	21	Female	0.869155164	0.061481793
Rwanda	2005	22	Female	0.912596924	0.045846166
Rwanda	2005	23	Female	0.773813328	0.041776709
Rwanda	2005	24	Female	0.800196055	0.03115501
Saint Lucia	1980	12	Female		0.965714286
Saint Lucia	1980	13	Female		0.959731544
Saint Lucia	1980	14	Female		0.935294118
Saint Lucia	1980	15	Female		0.634328358
Saint Lucia	1980	16	Female	0.1875	0.388888889
Saint Lucia	1980	17	Female	0.25	0.246268657
Saint Lucia	1980	18	Female	0.2	0.118881119
Saint Lucia	1980	19	Female	0.333333333	0.09352518
Saint Lucia	1980	20	Female	0.5	0.015503876
Saint Lucia	1980	21	Female		
Saint Lucia	1980	22	Female		0.007692308
Saint Lucia	1980	23	Female		0.018018018
Saint Lucia	1980	24	Female		0.024390244
Saint Lucia	1991	12	Female		0.963235294
Saint Lucia	1991	13	Female		0.956790123
Saint Lucia	1991	14	Female		0.93373494
Saint Lucia	1991	15	Female		0.743421053
Saint Lucia	1991	16	Female		0.642384106
Saint Lucia	1991	17	Female		0.420634921
Saint Lucia	1991	18	Female		0.303448276
Saint Lucia	1991	19	Female	0.894736842	0.153333333
Saint Lucia	1991	20	Female		0.093333333
Saint Lucia	1991	21	Female	0.888888889	0.072463768
Saint Lucia	1991	22	Female	0.857142857	0.063492063
Saint Lucia	1991	23	Female	0.5	0.046511628
Saint Lucia	1991	24	Female	0.833333333	0.038961039
Senegal	1988	12	Female		0.344193133
Senegal	1988	13	Female		0.322229423
Senegal	1988	14	Female		0.212460987
Senegal	1988	15	Female		0.185449904
Senegal	1988	16	Female		0.174932776
Senegal	1988	17	Female		0.118261696
Senegal	1988	18	Female		0.131553554
Senegal	1988	19	Female		0.068818324
Senegal	1988	20	Female		0.091470169
Senegal	1988	21	Female		0.070077676
Senegal	1988	22	Female		0.057705966
Senegal	1988	23	Female		0.043985824
Senegal	1988	24	Female		0.024960235
Senegal	1992	12	Female	0.428571429	0.40470852
Senegal	1992	13	Female	0.285714286	0.336633663
Senegal	1992	14	Female	0.25	0.288113695
Senegal	1992	15	Female	0.96	0.216710183
Senegal	1992	16	Female		0.177672956
Senegal	1992	17	Female		0.167192429
Senegal	1992	18	Female	0.88	0.143638851
Senegal	1992	19	Female	0.925925926	0.175365344
Senegal	1992	20	Female	0.958333333	0.103546099
Senegal	1992	21	Female		0.123737374
Senegal	1992	22	Female	0.823529412	0.095327103
Senegal	1992	23	Female	0.928571429	0.072463768
Senegal	1992	24	Female	0.777777778	0.077134986
Senegal	2002	12	Female	0.997335465	0.492293931
Senegal	2002	13	Female	0.994796449	0.4509758
Senegal	2002	14	Female	0.993980436	0.391252955
Senegal	2002	15	Female	0.991932059	0.265793478
Senegal	2002	16	Female	0.987417943	0.255700191
Senegal	2002	17	Female	0.983559685	0.207939509
Senegal	2002	18	Female	0.971362229	0.143741403
Senegal	2002	19	Female	0.967105263	0.176868284
Senegal	2002	20	Female	0.938156359	0.079555967
Senegal	2002	21	Female	0.938848921	0.133143129
Senegal	2002	22	Female	0.891846922	0.082768999
Senegal	2002	23	Female	0.873900293	0.075320287
Senegal	2002	24	Female	0.834532374	0.065046674
Senegal	2005	12	Female		0.582075839
Senegal	2005	13	Female		0.540198641
Senegal	2005	14	Female		0.518618899
Senegal	2005	15	Female	0.998132206	0.382475952
Senegal	2005	16	Female		0.376235797
Senegal	2005	17	Female	0.994111072	0.324286046
Senegal	2005	18	Female	0.972844203	0.223295614
Senegal	2005	19	Female	0.946082634	0.229898632
Senegal	2005	20	Female	0.927173155	0.147872959
Senegal	2005	21	Female	0.976181118	0.172564729
Senegal	2005	22	Female	0.869367731	0.103335833
Senegal	2005	23	Female	0.797283002	0.128174601
Senegal	2005	24	Female	0.954381425	0.056541551
Sierra Leone	2004	12	Female		0.743180731
Sierra Leone	2004	13	Female	0.998887962	0.732139222
Sierra Leone	2004	14	Female	0.998850244	0.693304105
Sierra Leone	2004	15	Female	0.996117008	0.509160406
Sierra Leone	2004	16	Female	0.996923077	0.497376476
Sierra Leone	2004	17	Female	0.990990991	0.427910563
Sierra Leone	2004	18	Female	0.983693257	0.316501604
Sierra Leone	2004	19	Female	0.977959184	0.28608127
Sierra Leone	2004	20	Female	0.923633441	0.142578797
Sierra Leone	2004	21	Female	0.932142857	0.171990172
Sierra Leone	2004	22	Female	0.902608696	0.126234907
Sierra Leone	2004	23	Female	0.856741573	0.116759593
Sierra Leone	2004	24	Female	0.853968254	0.105669239
Slovenia	2002	12	Female		0.965266876
Slovenia	2002	17	Female		0.923184358
Slovenia	2002	22	Female	0.967355267	0.610177404
South Africa	1996	12	Female	0.99398753	0.938278396
South Africa	1996	13	Female	0.992884624	0.935596252
South Africa	1996	14	Female	0.990422815	0.924580929
South Africa	1996	15	Female	0.980470256	0.901576342
South Africa	1996	16	Female	0.959431577	0.862408928
South Africa	1996	17	Female	0.915601275	0.805943003
South Africa	1996	18	Female	0.849753228	0.707536955
South Africa	1996	19	Female	0.76926969	0.605497281
South Africa	1996	20	Female	0.690709208	0.501092671
South Africa	1996	21	Female	0.619810836	0.425591821
South Africa	1996	22	Female	0.543897618	0.344949699
South Africa	1996	23	Female	0.501044104	0.278474966
South Africa	1996	24	Female	0.44413621	0.221826448
South Africa	1998	12	Female		0.970826257
South Africa	1998	13	Female		0.971478077
South Africa	1998	14	Female		0.95999212
South Africa	1998	15	Female	0.994586353	0.950405145
South Africa	1998	16	Female	0.958873986	0.916616772
South Africa	1998	17	Female	0.929885275	0.851190668
South Africa	1998	18	Female	0.872891474	0.735565118
South Africa	1998	19	Female	0.752238404	0.62792782
South Africa	1998	20	Female	0.645177297	0.513617434
South Africa	1998	21	Female	0.547121632	0.401267333
South Africa	1998	22	Female	0.465421654	0.34892658
South Africa	1998	23	Female	0.432038575	0.243083106
South Africa	1998	24	Female	0.381322924	0.187801263
South Africa	2001	12	Female	0.997540571	0.959885472
South Africa	2001	13	Female	0.994993624	0.954693602
South Africa	2001	14	Female	0.991859791	0.942609001
South Africa	2001	15	Female	0.978209473	0.926245903
South Africa	2001	16	Female	0.949345129	0.882766478
South Africa	2001	17	Female	0.90886665	0.8201801
South Africa	2001	18	Female	0.852732925	0.705837901
South Africa	2001	19	Female	0.788578589	0.574722466
